248,44,50,3,1,63
251,60,59,1,0,63
252,37,46,4,1,64
252,44,50,3,1,64
255,44,50,0.75,1,64
255.75,44,50,0.25,1,64
256,32,43,4,1,65
256,44,50,3,1,65
259,44,50,0.75,1,65
259,60,59,1,0,65
259.75,44,50,0.25,1,65
260,44,50,2,1,66
262,49,53,2,1,66
264,37,46,2,1,67
264,44,50,2,1,67
268,37,46,2,1,68
270,37,46,2,1,68
270,44,50,2,1,68
270,49,53,2,1,68
270,52,55,2,1,68
270,56,57,2,1,68
270,61,60,2,1,68
272,37,46,4,1,69
272,44,50,4,1,69
272,49,53,4,1,69
272,52,55,4,1,69
272,56,57,4,1,69
272,61,60,4,1,69
